//Saved School
NAME:	"Daxterius Maximus"
	SKILL: "Secutor Slice"
	SKILL: "Secutor HellGate"
	SKILL: "Secutor AttackSpear"

	// innate skills
	SKILL: "Secutor Wiseguy"
	SKILL: "Secutor BackStab"
	SKILL: "Secutor Smartass"
	SKILL: "Secutor Evade III"
	SKILL: "Secutor OffBalance"

	// other skills
	SKILL: "Secutor Shield"
	SKILL: "Secutor SandToss"
	SKILL: "Secutor AirAffinity I"
	SKILL: "Secutor EarthAffinity I"
	SKILL: "Secutor FireAffinity I"
	SKILL: "Secutor WaterAffinity I"
	SKILL: "Secutor Combo I"
	SKILL: "Secutor AirAffinity II"
	SKILL: "Secutor EarthAffinity II"
	SKILL: "Secutor FireAffinity II"
	SKILL: "Secutor WaterAffinity II"
	SKILL: "Secutor Combo II"
	SKILL: "Secutor Turtle I"
	SKILL: "Secutor AirAffinity III"
	SKILL: "Secutor EarthAffinity III"
	SKILL: "Secutor FireAffinity III"
	SKILL: "Secutor WaterAffinity III"
	SKILL: "Secutor Combo III"
	SKILL: "Secutor Combo IV"
	SKILL: "Secutor AirAffinity IV"
	SKILL: "Secutor EarthAffinity IV"
	SKILL: "Secutor FireAffinity IV"
	SKILL: "Secutor WaterAffinity IV"



CREATEUNIT:		"SecutoSteF1", "SecutorSteF"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	309

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"", "", "", "", ""

	// defense skills
	SKILL: "Secutor Evade"

	// basic skills
	SKILL: "Secutor Attack"
	SKILL: "Secutor Run I"
	SKILL: "Secutor BackAttack"
	SKILL: "Secutor Trip"
	SKILL: "Secutor RemoveShield"
	SKILL: "Secutor ShieldBypass"
	SKILL: "Secutor TargetHead"
	SKILL: "Secutor Run II"
	SKILL: "Secutor Slice"
	SKILL: "Secutor HellGate"
	SKILL: "Secutor AttackSpear"

	// innate skills
	SKILL: "Secutor Wiseguy"
	SKILL: "Secutor BackStab"
	SKILL: "Secutor Smartass"
	SKILL: "Secutor Evade III"
	SKILL: "Secutor OffBalance"

	// other skills
	SKILL: "Secutor Shield"
	SKILL: "Secutor SandToss"
	SKILL: "Secutor AirAffinity I"
	SKILL: "Secutor EarthAffinity I"
	SKILL: "Secutor FireAffinity I"
	SKILL: "Secutor WaterAffinity I"
	SKILL: "Secutor Combo I"
	SKILL: "Secutor AirAffinity II"
	SKILL: "Secutor EarthAffinity II"
	SKILL: "Secutor FireAffinity II"
	SKILL: "Secutor WaterAffinity II"
	SKILL: "Secutor Combo II"
	SKILL: "Secutor Turtle I"
	SKILL: "Secutor AirAffinity III"
	SKILL: "Secutor EarthAffinity III"
	SKILL: "Secutor FireAffinity III"
	SKILL: "Secutor WaterAffinity III"
	SKILL: "Secutor Combo III"
	SKILL: "Secutor Combo IV"
	SKILL: "Secutor AirAffinity IV"
	SKILL: "Secutor EarthAffinity IV"
	SKILL: "Secutor FireAffinity IV"
	SKILL: "Secutor WaterAffinity IV"



CREATEUNIT:		"Summoner1", "Summoner"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	263

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"Air Test Staff", "", "", "", ""

	// defense skills
	SKILL: "Summoner Evade"

	// basic skills
	SKILL: "Summoner Attack"
	SKILL: "Summoner Attack II"
	SKILL: "Summoner HellGate"

	// innate skills
	SKILL: "Summoner AffNoGrow"

	// other skills
	SKILL: "Summoner SummonSkeleton I"
	SKILL: "Summoner SummonAirBeast"
	SKILL: "Summoner AirAffinity I"
	SKILL: "Summoner EarthAffinity I"
	SKILL: "Summoner FireAffinity I"
	SKILL: "Summoner SummonEarthBeast"
	SKILL: "Summoner WaterAffinity I"
	SKILL: "Summoner SummonFireBeast"
	SKILL: "Summoner SummonWaterBeast"
	SKILL: "Summoner AirAffinity II"
	SKILL: "Summoner EarthAffinity II"
	SKILL: "Summoner FireAffinity II"
	SKILL: "Summoner Incapacitate"
	SKILL: "Summoner WaterAffinity II"
	SKILL: "Summoner Tornado"
	SKILL: "Summoner Turtle I"
	SKILL: "Summoner AirAffinity III"
	SKILL: "Summoner EarthAffinity III"
	SKILL: "Summoner FireAffinity III"
	SKILL: "Summoner SummonSkeleton II"
	SKILL: "Summoner WaterAffinity III"
	SKILL: "Summoner FireAffinity IV"
	SKILL: "Summoner SummonLich I"
	SKILL: "Summoner SummonTaintedAirBeast"
	SKILL: "Summoner SummonTaintedEarthBeast"
	SKILL: "Summoner SummonTaintedFireBeast"
	SKILL: "Summoner AirAffinity IV"
	SKILL: "Summoner EarthAffinity IV"
	SKILL: "Summoner SummonTaintedWaterBeast"
	SKILL: "Summoner WaterAffinity IV"
	SKILL: "Summoner Turtle II"
	SKILL: "Summoner SummonLich II"
	SKILL: "Summoner SummonAffinityPower"
	SKILL: "Summoner Combo I"
	SKILL: "Summoner Combo II"
	SKILL: "Summoner Combo III"
	SKILL: "Summoner Combo IV"



CREATEUNIT:		"UndeadCasterA1", "UndeadCasterA"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	487

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"Dark Test Staff", "", "", "", ""

	// defense skills
	SKILL: "UndeadCaster Block"

	// basic skills
	SKILL: "UndeadCaster Attack"
	SKILL: "UndeadCaster AffLeach"
	SKILL: "UndeadCaster AffLeachSub"
	SKILL: "UndeadCaster HellGate"

	// innate skills
	SKILL: "UndeadCaster DarkResistance"
	SKILL: "UndeadCaster FleshlessTarget"
	SKILL: "UndeadCaster SicklyMarrow"
	SKILL: "UndeadCaster KnitBones"
	SKILL: "UndeadCaster AffNoGrow"

	// other skills
	SKILL: "UndeadCaster SplinteringBones"
	SKILL: "UndeadCaster Firestorm I"
	SKILL: "UndeadCaster CovetLife"
	SKILL: "UndeadCaster Firestorm II"
	SKILL: "UndeadCaster RottingTouch"
	SKILL: "UndeadCaster Attack II"
	SKILL: "UndeadCaster SummonSkeleton"
	SKILL: "UndeadCaster DarkAffinity I"
	SKILL: "UndeadCaster Combo I"
	SKILL: "UndeadCaster DarkAffinity II"
	SKILL: "UndeadCaster Combo II"
	SKILL: "UndeadCaster SummonSkeleton II"
	SKILL: "UndeadCaster DarkAffinity III"
	SKILL: "UndeadCaster Combo III"
	SKILL: "UndeadCaster Tornado"
	SKILL: "UndeadCaster Teleport"
	SKILL: "UndeadCaster Defend I"
	SKILL: "UndeadCaster Combo IV"
	SKILL: "UndeadCaster SummonSkeleton III"
	SKILL: "UndeadCaster GrimReaper"



CREATEUNIT:		"UndeadMeleeImpA1", "UndeadMeleeImpA"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	437

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"Air Test Sword Medium", "", "", "", ""

	// defense skills
	SKILL: "UndeadMelee Block"

	// basic skills
	SKILL: "UndeadMelee Attack"
	SKILL: "UndeadMelee TargetHead"
	SKILL: "UndeadMelee HeavyStrike"
	SKILL: "UndeadMelee ShatterSelf"
	SKILL: "UndeadMelee ScareAttack"
	SKILL: "UndeadMelee FearOfDeath"
	SKILL: "UndeadMelee RotHelmet"
	SKILL: "UndeadMelee HellGate"

	// innate skills
	SKILL: "UndeadMelee SicklyMarrow"
	SKILL: "UndeadMelee Riposte"
	SKILL: "UndeadMelee KnitBones"
	SKILL: "UndeadMelee Afterlife"
	SKILL: "UndeadMelee AfterLifeAmendment"
	SKILL: "UndeadMelee GraveRot"

	// other skills
	SKILL: "UndeadMelee Shield"
	SKILL: "UndeadMelee RottingTouch"
	SKILL: "UndeadMelee DarkAffinity I"
	SKILL: "UndeadMelee Combo I"
	SKILL: "UndeadMelee GraveLaughter"
	SKILL: "UndeadMelee DarkAffinity II"
	SKILL: "UndeadMelee Combo II"
	SKILL: "UndeadMelee DarkAffinity III"
	SKILL: "UndeadMelee Combo III"
	SKILL: "UndeadMelee Defend I"
	SKILL: "UndeadMelee RiposteSub"
	SKILL: "UndeadMelee Combo IV"
	SKILL: "UndeadMelee Defend II"
	SKILL: "UndeadMelee ScaredStiff"



CREATEUNIT:		"UrsulaA", "UrsulaCostumeA"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	309

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"Air Test Sword Medium", "", "", "", ""

	// defense skills
	SKILL: "Ursula Evade"

	// basic skills
	SKILL: "Ursula Attack"
//	SKILL: "Ursula KillTest"
	SKILL: "Ursula RoundhouseKick"
	SKILL: "Ursula SpellBlast"
	SKILL: "Ursula DirectionSpell"
	SKILL: "Ursula MeteorStorm"
	SKILL: "Ursula HeavenlySpear"
	SKILL: "Ursula DestroyHelm"
	SKILL: "Ursula HellGate"

	// innate skills
	SKILL: "Ursula DervishFaith"
	SKILL: "Ursula SiblingRivalry"
	SKILL: "Ursula LightGuard"
	SKILL: "Ursula Awareness"
	SKILL: "Ursula HealingLight"
	SKILL: "Ursula OffBalance"

	// other skills
	SKILL: "Ursula Shield"
	SKILL: "Ursula CastleGreyskull"
	SKILL: "Ursula AirAffinity I"
	SKILL: "Ursula EarthAffinity I"
	SKILL: "Ursula FireAffinity I"
	SKILL: "Ursula WaterAffinity I"
	SKILL: "Ursula Combo I"
	SKILL: "Ursula LightBeam"
	SKILL: "Ursula AirAffinity II"
	SKILL: "Ursula EarthAffinity II"
	SKILL: "Ursula FireAffinity II"
	SKILL: "Ursula Turtle I"
	SKILL: "Ursula WaterAffinity II"
	SKILL: "Ursula Combo II"
	SKILL: "Ursula AirAffinity III"
	SKILL: "Ursula EarthAffinity III"
	SKILL: "Ursula FireAffinity III"
	SKILL: "Ursula WaterAffinity III"
	SKILL: "Ursula BlindingFlash"
	SKILL: "Ursula Combo III"
	SKILL: "Ursula IcarusWings"
	SKILL: "Ursula Combo IV"
	SKILL: "Ursula AirAffinity IV"
	SKILL: "Ursula EarthAffinity IV"
	SKILL: "Ursula FireAffinity IV"
	SKILL: "Ursula SummonLightShield"
	SKILL: "Ursula WaterAffinity IV"



CREATEUNIT:		"UrsulaB", "UrsulaCostumeB"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	309

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"Air Test Sword Medium", "", "", "", ""

	// defense skills
	SKILL: "Ursula Evade"

	// basic skills
	SKILL: "Ursula Attack"
//	SKILL: "Ursula KillTest"
	SKILL: "Ursula RoundhouseKick"
	SKILL: "Ursula SpellBlast"
	SKILL: "Ursula DirectionSpell"
	SKILL: "Ursula MeteorStorm"
	SKILL: "Ursula HeavenlySpear"
	SKILL: "Ursula DestroyHelm"
	SKILL: "Ursula HellGate"

	// innate skills
	SKILL: "Ursula DervishFaith"
	SKILL: "Ursula SiblingRivalry"
	SKILL: "Ursula LightGuard"
	SKILL: "Ursula Awareness"
	SKILL: "Ursula HealingLight"
	SKILL: "Ursula OffBalance"

	// other skills
	SKILL: "Ursula Shield"
	SKILL: "Ursula CastleGreyskull"
	SKILL: "Ursula AirAffinity I"
	SKILL: "Ursula EarthAffinity I"
	SKILL: "Ursula FireAffinity I"
	SKILL: "Ursula WaterAffinity I"
	SKILL: "Ursula Combo I"
	SKILL: "Ursula LightBeam"
	SKILL: "Ursula AirAffinity II"
	SKILL: "Ursula EarthAffinity II"
	SKILL: "Ursula FireAffinity II"
	SKILL: "Ursula Turtle I"
	SKILL: "Ursula WaterAffinity II"
	SKILL: "Ursula Combo II"
	SKILL: "Ursula AirAffinity III"
	SKILL: "Ursula EarthAffinity III"
	SKILL: "Ursula FireAffinity III"
	SKILL: "Ursula WaterAffinity III"
	SKILL: "Ursula BlindingFlash"
	SKILL: "Ursula Combo III"
	SKILL: "Ursula IcarusWings"
	SKILL: "Ursula Combo IV"
	SKILL: "Ursula AirAffinity IV"
	SKILL: "Ursula EarthAffinity IV"
	SKILL: "Ursula FireAffinity IV"
	SKILL: "Ursula SummonLightShield"
	SKILL: "Ursula WaterAffinity IV"



CREATEUNIT:		"ValensCostumeA", "ValensCostumeA"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	313

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"Air Test Sword Medium", "", "", "", ""

	// defense skills
	SKILL: "Valens Evade"

	// basic skills
	SKILL: "Valens Attack"
//	SKILL: "Valens KillTest"
	SKILL: "Valens TargetLeg"
	SKILL: "Valens WideSwing"
	SKILL: "Valens TargetArm"
	SKILL: "Valens ShieldHit I"
	SKILL: "Valens TargetHead"
	SKILL: "Valens DestroyHelm"
	SKILL: "Valens HellGate"

	// innate skills
	SKILL: "Valens DervishFaith"
	SKILL: "Valens MuniosSpirit"
	SKILL: "Valens Evade II"
	SKILL: "Valens PeoplesHero I"
	SKILL: "Valens Awareness"
	SKILL: "Valens Discipline"
	SKILL: "Valens IndomitableWill"
	SKILL: "Valens OffBalance"

	// other skills
	SKILL: "Valens Shield"
	SKILL: "Valens CastleGreyskull"
	SKILL: "Valens AirAffinity I"
	SKILL: "Valens EarthAffinity I"
	SKILL: "Valens FireAffinity I"
	SKILL: "Valens WaterAffinity I"
	SKILL: "Valens Combo I"
	SKILL: "Valens MuniosSpiritSub"
	SKILL: "Valens Turtle I"
	SKILL: "Valens AirAffinity II"
	SKILL: "Valens EarthAffinity II"
	SKILL: "Valens FireAffinity II"
	SKILL: "Valens WaterAffinity II"
	SKILL: "Valens Combo II"
	SKILL: "Valens AirAffinity III"
	SKILL: "Valens EarthAffinity III"
	SKILL: "Valens FireAffinity III"
	SKILL: "Valens WaterAffinity III"
	SKILL: "Valens Combo III"
	SKILL: "Valens Combo IV"
	SKILL: "Valens AirAffinity IV"
	SKILL: "Valens EarthAffinity IV"
	SKILL: "Valens FireAffinity IV"
	SKILL: "Valens WaterAffinity IV"



CREATEUNIT:		"ValensCostumeB", "ValensCostumeB"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	313

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"Air Test Sword Medium", "", "", "", ""

	// defense skills
	SKILL: "Valens Evade"

	// basic skills
	SKILL: "Valens Attack"
//	SKILL: "Valens KillTest"
	SKILL: "Valens TargetLeg"
	SKILL: "Valens WideSwing"
	SKILL: "Valens TargetArm"
	SKILL: "Valens ShieldHit I"
	SKILL: "Valens TargetHead"
	SKILL: "Valens DestroyHelm"
	SKILL: "Valens HellGate"

	// innate skills
	SKILL: "Valens DervishFaith"
	SKILL: "Valens MuniosSpirit"
	SKILL: "Valens Evade II"
	SKILL: "Valens PeoplesHero I"
	SKILL: "Valens Awareness"
	SKILL: "Valens Discipline"
	SKILL: "Valens IndomitableWill"
	SKILL: "Valens OffBalance"

	// other skills
	SKILL: "Valens Shield"
	SKILL: "Valens CastleGreyskull"
	SKILL: "Valens AirAffinity I"
	SKILL: "Valens EarthAffinity I"
	SKILL: "Valens FireAffinity I"
	SKILL: "Valens WaterAffinity I"
	SKILL: "Valens Combo I"
	SKILL: "Valens MuniosSpiritSub"
	SKILL: "Valens Turtle I"
	SKILL: "Valens AirAffinity II"
	SKILL: "Valens EarthAffinity II"
	SKILL: "Valens FireAffinity II"
	SKILL: "Valens WaterAffinity II"
	SKILL: "Valens Combo II"
	SKILL: "Valens AirAffinity III"
	SKILL: "Valens EarthAffinity III"
	SKILL: "Valens FireAffinity III"
	SKILL: "Valens WaterAffinity III"
	SKILL: "Valens Combo III"
	SKILL: "Valens Combo IV"
	SKILL: "Valens AirAffinity IV"
	SKILL: "Valens EarthAffinity IV"
	SKILL: "Valens FireAffinity IV"
	SKILL: "Valens WaterAffinity IV"



CREATEUNIT:		"Wolf1", "Wolf"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	541

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"", "", "", "", ""

	// defense skills
	SKILL: "Wolf Evade"

	// basic skills
	SKILL: "Wolf Attack"
	SKILL: "Wolf Nip"
	SKILL: "Wolf EarthAffinity II"
	SKILL: "Wolf TargetLeg"
	SKILL: "Wolf EarthAffinity III"
	SKILL: "Wolf TearThroat"
	SKILL: "Wolf TargetArm"
	SKILL: "Wolf EarthAffinity IV"
	SKILL: "Wolf PullDown"
	SKILL: "Wolf TearThroat II"
	SKILL: "Wolf HellGate"

	// innate skills
	SKILL: "Wolf Courage"
	SKILL: "Wolf PackMentality I"
	SKILL: "Wolf Riposte"
	SKILL: "Wolf Evade II"
	SKILL: "Wolf PackMentality II"

	// other skills
	SKILL: "Wolf EarthAffinity I"
	SKILL: "Wolf ShiftReturn"
	SKILL: "Wolf Combo I"
	SKILL: "Wolf LupusCall"
	SKILL: "Wolf Combo II"
	SKILL: "Wolf Turtle I"
	SKILL: "Wolf Snarl I"
	SKILL: "Wolf Combo III"
	SKILL: "Wolf RiposteSub"
	SKILL: "Wolf LupusCall II"
	SKILL: "Wolf Combo IV"
	SKILL: "Wolf Snarl II"



CREATEUNIT:		"WolfGreater1", "WolfGreater"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	643

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"", "", "", "", ""

	// defense skills
	SKILL: "WolfGreater Evade"

	// basic skills
	SKILL: "WolfGreater Attack"
	SKILL: "WolfGreater Nip"
	SKILL: "WolfGreater TargetLeg"
	SKILL: "WolfGreater TearThroat I"
	SKILL: "WolfGreater TearThroat II"
	SKILL: "WolfGreater TargetArm"

	// innate skills
	SKILL: "WolfGreater Courage"
	SKILL: "WolfGreater PackMentality I"
	SKILL: "WolfGreater Evade II"
	SKILL: "WolfGreater PackMentality II"

	// other skills
	SKILL: "WolfGreater EarthAffinity I"
	SKILL: "WolfGreater Combo I"
	SKILL: "WolfGreater LupusCall I"
	SKILL: "WolfGreater LupusCall II"
	SKILL: "WolfGreater EarthAffinity II"
	SKILL: "WolfGreater Combo II"
	SKILL: "WolfGreater Turtle I"
	SKILL: "WolfGreater EarthAffinity III"
	SKILL: "WolfGreater Snarl I"
	SKILL: "WolfGreater Snarl II"
	SKILL: "WolfGreater Combo III"
	SKILL: "WolfGreater Combo IV"
	SKILL: "WolfGreater EarthAffinity IV"



CREATEUNIT:		"Yeti1", "Yeti"		// Name, class
	LEVEL:		20
	EXPERIENCE:	0
	JOBPOINTS:	311

	//            	CON, PWR, ACC, DEF, INT, MOVE
	CORESTATSCOMP2:	 68,  72,  98, 104, 102, 102

					//	weapon,	armor,	shield,	helmet,	accessory
	ITEMSCOMP:			"Air Test Sword Heavy", "", "", "", ""

	// defense skills
	SKILL: "Yeti Block"

	// basic skills
	SKILL: "Yeti Attack"
	SKILL: "Yeti Run I"
	SKILL: "Yeti HeavyPaw"
	SKILL: "Yeti NumbingBlows"
	SKILL: "Yeti FierceBackhand"
	SKILL: "Yeti HeavyStrike"
	SKILL: "Yeti HellGate"

	// innate skills
	SKILL: "Yeti DeliberateNature"
	SKILL: "Yeti ThickenedPelt"
	SKILL: "Yeti IndomitableWill"

	// other skills
	SKILL: "Yeti AgoraphobiaSub"
	SKILL: "Yeti Agoraphobia"
	SKILL: "Yeti CryofAnger"
	SKILL: "Yeti AirAffinity I"
	SKILL: "Yeti EarthAffinity I"
	SKILL: "Yeti FireAffinity I"
	SKILL: "Yeti WaterAffinity I"
	SKILL: "Yeti Combo I"
	SKILL: "Yeti Defend"
	SKILL: "Yeti AirAffinity II"
	SKILL: "Yeti EarthAffinity II"
	SKILL: "Yeti FireAffinity II"
	SKILL: "Yeti WaterAffinity II"
	SKILL: "Yeti Combo II"
	SKILL: "Yeti AirAffinity III"
	SKILL: "Yeti EarthAffinity III"
	SKILL: "Yeti FireAffinity III"
	SKILL: "Yeti WaterAffinity III"
	SKILL: "Yeti Combo III"
	SKILL: "Yeti FearsomeYell"
	SKILL: "Yeti IcicleBreath"
	SKILL: "Yeti Hibernation"
	SKILL: "Yeti Defend II"
	SKILL: "Yeti Combo IV"
	SKILL: "Yeti AirAffinity IV"
	SKILL: "Yeti EarthAffinity IV"
	SKILL: "Yeti FireAffinity IV"
	SKILL: "Yeti WaterAffinity IV"
	SKILL: "Yeti YowlofPain"



